,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
199804,1.23,-0.63,5.53,-0.24,-13.74,12.44,3.91,1.31,4,3.93,-1.53,-0.25,-0.23,0.21,1.42,4.72,0.08,7.51,1.47,2.34,1.49,4.54,1.21,3.62,3.85,0.11,-6.45,-1.59,0.19,1.51,-1.63,1.8,-1.1,2.86,3.84,8.62,0.93,3.11,3.61,4.33,3.03,2.92,4.14,3.95,3.1,1.65,1.66,4.07,4.86
199805,1.88,-2.31,2.4,3.22,-9.19,-5.06,-4.79,-4.16,-3.55,-3.1,-7.12,-5.13,-2.18,-3.62,-4.93,-3.18,-4.75,-4.85,-6.6,-5.17,-4.97,-7.23,1.51,7.82,-0.62,-0.71,-23.09,0.36,-2.23,-7.7,-1.27,-5.96,-4.35,-4.35,-7.29,-9.41,-7.77,-6.87,-6.75,-5.62,-5.59,-4.96,-0.54,-4.87,-3.01,-2.01,-2.66,-2.04,-3.9
199806,1.16,-0.86,6.02,-1.08,-9.62,-8.23,-5.39,-0.47,-2.88,-2.35,-6.65,-5.63,-6.6,-4.7,-1.13,-5.75,-2.49,1.12,-5.43,-9.49,-6.82,-3.75,-2.9,-0.73,-6.69,-4.23,2.09,-8.89,-1.29,-6.57,2.73,1.97,1.18,-0.7,-7.46,2.38,-5.22,-6.9,-5.22,-6.29,-2.15,-3.05,1.68,-4.96,-1.89,-0.52,-4.69,-1.27,-4.89
199807,-5.74,-5.79,13.63,1.06,16.09,-6.31,-3.32,-4.83,-5.62,-5.2,-8.27,-2.86,-6.22,-6.91,-4.92,-10.08,-7.25,-5.85,-9.45,-7.44,-7.91,-6.94,-8.01,-5.49,-5.63,-7.72,-23.17,-5.24,-4.47,-14.43,-4.48,1.38,-5.68,-5.41,-9.07,-6.93,-7.16,-10.66,-5.21,-9.02,-7.38,-5.53,-3.9,-6.59,-2.04,-4.55,-5.62,-2.96,-7.2
199808,-15.32,-15.83,-10.97,-15.55,-24.76,-19.42,-23.22,-14.69,-19.57,-20.18,-24.31,-22.19,-26.6,-18.36,-15.75,-15.18,-17.69,-18.02,-21.12,-21.48,-20.09,-19.5,-17.22,-19.72,-21.66,-14.11,-29.13,-15.9,-0.91,-23.27,-1.17,-24.18,-18.19,-21.16,-23.02,-26.01,-23.75,-19.72,-14.7,-19.55,-19.39,-22.02,-22.03,-19.36,-18.25,-15.85,-18.28,-16.91,-19.64
199809,2.34,2.37,-3.9,-1.94,3.82,3.07,2.24,-2.72,0.27,0.28,1.63,4.17,12.59,0.63,-1.91,-4.92,0.5,-0.84,3.13,4.65,-1.91,-0.34,0.78,1,11.81,3.78,47.47,9.27,-6.45,13.6,8.27,5.22,5.08,5.49,7.41,8.6,4.95,-2.89,3.02,-1.21,1.44,1.27,-0.04,-3.47,2.03,3.43,-5.53,4.95,8.05
199810,0.49,6.21,19.77,11.15,19.78,-4.29,-1.69,2.32,2.11,-2,3.95,6.43,4.29,5.81,10.37,-3.39,5.11,2.73,0.59,-1.09,6.93,8.36,6.15,8.14,5.37,1.63,-19.32,1.64,10.85,0.54,0.74,4.02,5.06,3.02,5.92,3.31,11.88,9.35,1.56,13.04,5.45,5.59,5.22,1.96,0.19,1.56,-0.7,-0.22,2.24
199811,3.77,1.57,0.89,0.25,20.13,16.63,9.27,16.56,5.07,6.65,0.68,5.89,10.5,5.71,7.38,3.51,2.96,-0.7,1.88,-1.7,6.88,4.6,4.86,6.88,-2.08,1.64,6.78,-1.36,7.16,-11.7,1.75,10.64,5.83,6.58,16.87,21.86,17.3,6.74,4.62,9.42,5.22,10.96,22.86,2.48,3.94,4.98,3.13,4.5,-0.57
199812,-0.61,1.67,2.42,-2.18,19.73,-5.6,5.84,6.94,-1.04,17.92,0.69,1.34,3.04,-1.93,0.21,2.21,-1.3,4.6,-4.53,-2.82,0.63,0,3.03,-3.93,-2.05,1.68,-11.53,4.73,7.13,-10.5,2.54,6.62,5.9,3.8,5.12,8.31,3.53,0.89,0.2,1.49,1.74,1.6,7.38,1.53,0.68,2.81,-2.94,1.04,0.57
199901,2.09,2.7,-1.42,4.58,-6.84,11.74,18.78,8.52,6.95,5.94,3.09,8.96,10.78,-1.06,1.06,-5.46,6.62,3.66,4.86,5.18,9.29,5.05,3.22,0.03,2.03,-2.14,15.38,-2.6,-2.05,-0.81,-5.54,18.1,2.91,10,16.24,15.8,16.58,11.41,1.32,3.01,3.73,9.98,2.86,9.68,1.3,-0.37,7.92,2.72,3.15
199902,-2.78,-3.08,-7.39,-4.43,-10.22,-0.67,-0.9,-1.7,-2.26,0.38,-13.09,-5.3,-6.39,-2.52,-4.93,-8.75,-4.25,-5.54,-7.45,-6.9,-6.84,-4.78,-6.1,-5.05,-8.97,-3.96,0.61,-1.62,-3.65,-10.38,-3.67,-6.32,-10.27,-7.08,-6.13,-5.41,-10.1,-7.03,-4.88,-4.73,-5.57,-6.68,-4.7,-0.54,-1.72,-2.77,-5,1.77,-3.52
199903,-2.54,-5.06,-5.05,-10.32,-1.62,-5.21,2.35,-1.68,-3.38,-6.36,-6.74,-0.63,-0.93,-2.34,-3.14,-6.3,-2.42,-5.59,-7.46,-6.34,-3.7,-2.37,-5,-1.98,0.64,-4.82,-17.01,11.15,26.11,20.92,-1.03,6.99,-3.83,-3.07,-3.14,0.9,0.31,-3.5,-0.3,-2.03,-2.51,-3.65,0.1,-2.54,-1.06,-3.48,-4.23,-1.82,-0.56
199904,7.03,2.71,1.56,4.7,4.31,11.09,13.83,6.67,6.36,8.33,5.28,4.27,1.67,17.21,10.57,7.14,7.69,13.68,20.9,18.41,15.24,8.33,14.18,6.34,12.9,6.83,12.41,17.11,7.6,14.58,5.98,21.11,4.3,8.16,10.28,5.29,15.34,9.14,10.49,7.46,8.91,9.03,7.49,4.54,5.77,6.33,9.77,6.54,5.91
199905,1.79,7.54,-7.78,-0.86,9.11,4.42,5.56,2.9,5.55,4.92,11.75,6.26,3.62,-1.14,4.33,4.98,1.75,4.51,0.97,8.4,2.67,6.35,3.38,2.55,6.06,1.22,-15.59,9.55,4.36,0.1,6.94,2.73,0.52,3.23,7.71,6.91,5.86,8.65,2.25,3.63,1.45,1.65,1.87,5.86,-0.09,2.31,2.72,0.39,8.75
199906,7.06,3.49,6.59,2.79,-0.7,0.61,1.06,0.43,5.39,1.07,0.2,4.81,4.19,2.52,1.97,-0.27,3.26,2.29,7.41,9.32,5.93,2.98,3.81,-0.88,8.23,-2.5,7.65,2.72,-14.31,3.79,0.96,7.01,-1.62,2.8,8.81,3.38,13.67,6.36,0.44,7.83,3.4,3.66,3.55,0.77,1.54,1.74,1.76,2.72,3.78
199907,-4.4,-0.45,2.63,5.67,-6.33,-4.04,0.96,1.58,-1.99,-3.86,-0.43,2.71,6.35,1.04,0.73,-5.73,-3.08,-1.69,2.91,0.43,-0.08,0.77,0.97,7.91,-1.38,0.38,-14.56,-5.12,-0.09,4.18,2.3,2.03,-6.11,1.77,3.84,-0.7,4.08,6.36,0.75,-0.91,1.55,-0.49,-1.22,-0.35,-0.22,-0.15,2.3,-0.19,3.48
199908,-7.64,-3.34,-8.19,-5.4,-3.2,-7.61,-5.98,-6.63,-6.49,-6.36,-7,-2.27,0.66,-3.67,-3.9,-7.57,-6.38,-3.85,-3.6,-7.68,-3.05,-3.28,-4.58,-4.81,-6.94,-6.68,0.57,0.84,-0.28,2.37,0.7,-2.38,-7.59,-4.66,-1.18,-3.55,4.06,-0.25,-6.92,-8.55,-2.98,-5.5,-8.32,-8.09,-3.43,-7.36,-5.14,-2.5,-5.44
199909,-5.62,-3.5,2.56,-2.82,-2.77,2.59,-1.88,0.38,-6.61,-4.48,-5.36,-0.81,-0.23,-4.73,-0.33,-7.82,-3.64,-4.93,-5.52,-5.77,-2.86,-3.29,-6.86,-4.81,-2.05,-5.92,29.8,0.85,-5.74,-0.1,-2.59,1.62,-3.37,-1.24,-0.55,3.86,0.8,1.39,-3.3,-3.29,-5.12,-4.15,-1.11,-4.15,-3.4,-6.25,0.15,-1.97,-3.73
199910,-6.92,0.75,-4.12,0.18,-15.36,-2.7,-2.7,-0.1,-2.72,-0.54,-10.82,-2.29,-0.1,-5.99,-4.18,-1.92,-2.61,-4.4,-4.84,-1.72,-1.28,-3.17,-6.04,-3.49,-0.77,1.56,-11.28,-2.08,-1,-7.17,2.07,8.8,-9.29,-1.47,0.62,6.06,5.61,2.81,-3.04,-5.07,-1.59,-4.31,-1.35,-4.85,3.41,1.47,-4.48,-0.17,0.7
199911,-6.26,-0.52,-2.39,-2.88,8.77,10.44,6.55,2.15,1.44,-2.18,6.22,8.97,18.24,5.34,2.82,5.32,4.37,2.4,4.68,-4.68,4.71,7.02,0.02,1.96,0.07,-4.62,-10.23,2.35,-5.83,-1.8,-2.48,14.59,5.3,9.87,38.39,35.22,22.4,14.92,0.99,-0.7,1.57,9.75,6.7,2.59,0.21,-0.55,0.7,1.61,6.63
199912,-1.08,-2.4,1.84,0.51,-6.21,-4.07,2.87,6.23,4.64,-0.08,8.99,7.6,23.64,4.27,3.51,6.61,1.05,-0.99,9.57,2.91,6.77,9.07,0.86,6.71,-5.39,1.03,11.5,2.44,3.68,0.45,-1.7,19.26,2.36,15.23,23.15,30.6,20.35,16.72,2.4,5.81,2.63,8.69,-1.54,-0.05,-3.47,0.54,-3.93,0.9,9.1
200001,4.66,0.62,4.11,3.52,12.73,9.79,3.21,2.07,2.93,-1.16,11.2,17.82,31.84,-1.06,2.3,1.19,0.24,0.05,-1.81,5.7,11.08,18.86,1.62,-5.02,1.55,-1.04,-9.32,0.47,10.13,8.03,2.59,4.39,-2.93,6.4,11.61,6.22,16.62,20.52,-1.54,-7.57,-1.11,6.91,-4.91,2.06,-3.35,-3.05,4,-1.91,9.49
200002,51.97,2.16,-2.73,-1.62,-6.25,7.33,4.11,4.55,5.94,1.23,9.38,28.26,63.32,2.19,8.16,-5.33,0.93,10.06,1.84,12.18,10.35,19.82,-1.54,-0.63,-3.01,-2.33,43.51,-3.21,-0.67,4.51,-4.37,21.52,-3.37,19.24,34.92,23.65,45.37,36.92,2.32,-1.81,0.6,4.66,0.92,1.85,-3.75,-1.97,-0.44,1.98,3.31
200003,-3.73,5.09,6.52,0.92,-3.01,2.8,0.75,10.62,1.33,7.21,-0.99,-0.78,-16.94,9.61,-0.31,-0.55,5.19,5.08,1.65,5.15,2.01,4.6,4.61,9.49,9.38,2.78,-4.76,3.38,-7.19,17.82,6,-3.28,5.4,-1.81,-1.22,-5.21,-2.41,1.49,3.24,9.41,6.08,-0.18,6.56,1.65,1.45,5.87,1.89,0.3,5.35
200004,-4.26,-4.03,-1.24,0.27,7.26,-8.92,-8.45,-10.05,-4.29,-3.25,-8.44,-14.06,-15,-4.78,-2.37,-0.46,1.49,-6.42,-2.49,-8.7,-4.26,-6.94,-3.65,7.65,0.94,5.8,-4.53,-6.4,-11.99,-3.49,5.55,-17.29,-5.72,-11.94,-20.9,-27.63,-12.02,-9.99,-2.81,-6.09,-2.39,-6.23,-7.19,0.36,-0.3,-3.9,-5.63,-2.05,-12.49
200005,-4.88,5.03,0.47,2.33,12,-6.72,-6.35,-4.32,-4.48,-7.32,-8.39,-4.59,-8.73,-3.07,-8.52,-6.13,-5.99,-3.8,-6.07,-6.44,-5.28,-6.46,-8.27,0.22,3.15,-2.06,-15.36,1.58,4.66,17.18,2.3,-13.61,-5.66,-8.34,-13.34,-17.93,-12.34,-7.85,-1.8,-5.32,-4.88,-6.31,-6.86,-2.69,0.98,3.81,-4.74,-2.11,-3.51
200006,8.3,1.71,-1.36,0.67,7.16,4.26,3.81,8.6,3.62,1.12,9.76,8.89,28.81,-0.07,7.79,-3.99,2.83,1.47,-2.75,8.31,8.54,15.64,-1.49,-4.38,3.75,-5.35,-12.02,-1.58,5.55,3.11,-3.02,10.49,8.48,9.86,17.65,13.95,20.34,19.51,-1.78,-5.8,3.06,2.84,0.34,2.7,0.21,-0.03,-1.35,3.09,7.13
200007,0.84,-1.14,11.33,2.57,0.11,-3.32,-2.28,-0.52,-1.74,2.21,3,-0.12,-5.2,-0.71,-1.43,3.97,0.03,1.7,3.33,-2.07,-2.94,-3.59,0.27,4.67,0.99,0.71,-11.66,-4.96,8.14,-6.66,5.25,-9.66,4.01,-2.47,-6.22,-11.52,-4.32,-4.51,2.8,2.34,4.09,-2.29,-3.05,-1.6,2.58,4.2,6.64,0.86,-1.41
200008,-7.25,0.03,-3,16.12,31.34,5.64,1.55,0.88,4.21,5.89,7.51,5.8,17.87,2.32,-2.93,-4.24,3.48,13.79,4.78,5.73,5.86,7.38,4.51,5.95,8.78,0.79,2.67,2.14,10.08,16.64,6.92,-0.27,6.01,1.86,19.31,5.87,16.21,9.36,3.46,-0.12,1.18,6.17,0.74,3.5,4.07,4.09,-2.29,10.51,3.51
200009,0.77,3.65,-1.67,4.02,-2.02,-7.59,-8.42,-0.75,-3.61,-2.9,3.71,-2.34,0.29,-3.43,-5.25,-2.23,-4.5,-0.13,-10.23,-7.62,-7.31,-5.87,-6.56,2.52,-1.07,7.91,-5.43,0.27,17.3,4.66,6.83,-15.9,-3.18,-5.46,-8.75,-13.45,-10.56,-6.47,-5.86,-6.82,-6.59,-6.17,-5.96,-3.05,3.32,2.71,-0.03,-5.3,-2.25
200010,-11.78,-1,3.95,-5.2,6.47,-7.46,-9.03,-5.32,-4.81,-5.49,-3.24,-7.92,-9.37,1.83,-10.78,-6.87,-3.6,-2.09,-4.79,-4.19,-3.16,-8.41,-2.96,-5.1,3.52,-1.06,-23.05,-2.92,21.4,-7.76,-1.07,-11.39,-10.25,-10.2,-10.18,-16.28,-11.41,-6.46,0.7,13.14,-3.58,-6.66,-6.41,-0.09,-1.41,2.72,-1.26,-3.58,-6.87
200011,-8.26,-1.07,2.61,-0.71,5.24,-15.35,-16.11,-11.28,-4.18,-6.74,-9.45,-10.65,-16.71,-8.12,-10.17,-13.6,-8.32,-2.71,-16.38,-6.79,-10.41,-10.24,-11.44,-4.97,-4.48,1.1,6.43,-7.15,4.79,-4.71,3.81,-27.4,-6.12,-14.4,-25.66,-28.98,-28.93,-16.41,-5.3,-14.65,-2.51,-11.89,-11.31,-1.6,-1.54,-2.41,-1.01,-12.74,-13.54
200012,0.73,2.14,5.82,1.52,16.39,-10.75,-8.41,-0.71,0.1,-1.67,7.49,-6.34,-4.98,6.33,-0.33,2.65,3.07,3.67,-1.37,-5,2.92,-1.06,-2.75,-2.01,0.14,5.05,-3.26,-2.16,32.41,24.69,8.24,-5.67,-0.88,-2.16,-13.46,-13.26,-5.57,0.53,1.68,11.53,1.94,-1.34,-4.53,-5.35,5.95,7.21,0.44,-0.02,-2.09
200101,33.69,9.78,3.34,1.07,6.11,32.32,24.9,17.89,16.67,19.26,18.05,30.29,17.51,8.3,18.46,28.58,19.58,12.74,20.97,9.34,20.46,15.91,25.24,5.67,20.49,27.75,24.17,13.77,3.78,0.42,-7.14,53.12,16.34,29.47,49.97,57.62,35.39,22.7,11.09,14.56,21.47,26.91,31.03,17.45,10.41,2.27,11.73,22.36,19.45
200102,-6.01,-0.75,0.15,0.37,8.83,-4.26,-4.73,-2.19,-3.2,1.71,0.45,-6.42,-13.26,-0.56,-5.22,-4.11,-0.37,-5.9,-2.02,-4.18,-7.03,-8.17,-1.21,3.59,-1.58,5.18,13.95,7.47,29.33,0.83,2.94,-20.01,-2.43,-7.89,-23.8,-22.13,-25.02,-15.62,1.04,-3.58,-5.86,-4.72,-3.23,0.01,1.19,0.82,-0.1,-6.95,-1.14
200103,5.26,-0.05,-6.16,-0.01,2.05,-4.79,-10.09,-8.85,-5.99,-3.3,-2.86,-7.63,-12.27,-1.06,-5.08,-2.58,-4.25,0.15,-4.34,-2.74,-5.71,-10.53,-9.16,-7.49,-4.33,-2.85,1.66,-6.76,26.34,0.2,2.39,-16.14,-2.59,-10.9,-15.53,-20.64,-11.49,-9.64,-5.06,2.9,-2.22,-5.57,-3.78,-3.99,1.06,-2.57,-0.55,-4.1,-1.31
200104,-0.91,1.37,2,3.08,20.53,2.51,12.38,6.38,6.28,5.21,7.73,12.04,14.68,0.92,8.96,0.59,7.72,9.02,10.87,-0.72,6.68,7.85,11.93,8.69,9.43,8.03,3.79,-0.99,5.57,7.43,3.91,3.05,4.62,7.35,13.35,14.33,15.2,11.98,3.59,10.74,2.88,6.68,5.8,2.86,1.87,4.14,0.81,10.32,5.87
200105,12.83,6.65,0.1,6.06,-1.19,10.33,10.17,6.88,6.42,5.61,10.05,12.32,15.42,7.31,5.53,11.34,9.67,10.28,6.99,4.4,4.25,5.82,5.91,8.12,3.83,-1.36,13.58,9.63,-2.5,4.6,1.14,-0.18,9.85,10.01,3.55,5.53,0.72,3.34,2.91,8.01,6.02,7.8,9.43,4.95,6.21,5.88,7.84,4.21,13.08
200106,0.79,2.91,-2.52,-2.83,-2.88,1.74,3.71,0.09,-1.13,-2.1,8.87,5.49,7.75,-4.33,6.52,-0.08,-1.9,-0.03,-3.28,1.47,0.57,-2.72,4.13,-5.16,0.01,-4.56,-4.45,-1.84,-16.81,-13.11,-1.89,0.07,1.15,2.13,-2.76,0.34,0.36,-0.3,-1.16,6.13,-1.85,4.17,2.85,1.31,5.27,3.88,-1.2,-0.98,1.87
200107,-5.16,4.75,3.69,2.79,-2.35,-4.94,-2.66,-1.76,-0.31,-1.73,7.19,1.19,-7.43,-1.37,-1.09,-1.85,1.38,-1.2,-3.46,-0.65,-5.55,-10.61,2.69,4.06,1.66,3.96,-4.91,-8.99,-12.79,-3.8,-3.25,-10.72,3.02,-5.02,-12.68,-11.49,-6.61,-4.79,1.31,3.79,0.89,0.18,-1.6,-0.21,4.41,0.7,0.16,-1.7,-3.6
200108,4.15,2.31,4.82,1.21,8,-3.27,-2.55,-5.18,-2.28,-0.78,2.7,-2.96,-4.09,-0.82,-4.54,-8.26,-2.91,-9.92,-4.91,-7.99,-4.42,-8.04,-5.28,-1.18,2.5,5.41,-11.9,-2.8,-0.54,-6.02,0.78,-11.96,4.86,-4.59,-9.54,-10.3,-10.97,-6.46,-1.46,5.15,-2.68,-0.61,-0.96,1.74,0.7,-0.22,1.91,-5.73,-3.18
200109,-10.99,-6.66,-3.18,-8.8,6.01,-13.67,-14.47,-11.03,-13.95,-17.96,-7.23,-8.05,-15.16,-13.56,-13.01,-14.13,-13.62,-18.28,-19.43,-12.82,-14.41,-13.61,-20.58,-21.96,-7.74,24.69,-3.03,-18.75,-10.75,-13.87,-4.58,-20.05,-16.19,-15.09,-19.31,-20.85,-18.53,-15.61,-12,-13.46,-21.27,-9.36,-15.02,-15.24,-3.71,-6.08,-7.73,-7.68,-17.92
200110,-0.17,6.44,4.32,-1.5,2.23,1.45,4.74,2.6,7.13,10.86,1.74,12.33,14.27,3.2,3.75,-11.8,2.47,0.65,-4.32,6.33,7.04,1.65,1.83,10.28,3.56,7.83,-4.41,-8.63,30.29,11.3,0.11,6.05,-0.91,8.41,26,23.33,18.88,12.87,2.05,5,6.13,0.83,7.01,4.14,-0.33,0.18,3.07,2.29,12.47
200111,0.97,3.82,-1.01,2.94,-0.17,7.44,12.15,5.54,8.33,6.83,11.78,6.12,6.52,9.8,9.16,7.86,7.17,9.07,3.82,0.87,5.5,5.69,10.18,0.83,-1.48,-1.53,-8.16,6.16,-9.53,-4.99,0.66,15.28,3.76,7.43,18.8,18.46,14.49,6.88,5.38,6.69,9.99,4.44,13.99,5.62,3.45,5.77,2.79,4.33,1.66
200112,2.13,3.89,6.16,3.57,-6.49,8.15,11.32,6.82,4.46,3.57,3.42,7.3,6.69,3.41,5.37,1.55,8.02,13.2,5.12,-2.25,5.56,5.67,4.71,10.69,-2.08,2.49,2.46,10.66,4.07,6.17,4.22,7.25,7.81,10.52,5.59,11.29,5.6,8.09,4.76,15.88,8.12,7.8,6.01,5.69,2.51,3.38,9.58,4.4,7.11
200201,1.65,1.77,-1.74,1.54,-1.32,7.05,8.33,-1.95,5.45,4.31,-0.46,0.83,-6.93,-0.33,6.15,-1.9,6.01,4.17,-1.37,-4.09,0.79,0.6,5.29,2.59,10.62,15.53,13.1,-4.05,-6.04,-4.77,-2.51,-11.8,5.92,0.45,9.59,4.1,3.39,-2.44,3.05,8.34,8.34,2.75,6.51,8.84,3.01,2.13,4.49,1.18,-1.58
200202,-1.91,0.85,5.6,1,3.25,0.79,-1.07,0.43,2.66,2.27,-2.95,-6.75,-9.55,1.25,1.11,-1.34,1.79,1.71,-5.05,4.02,-0.27,-5.44,4.96,3.57,7.26,2.86,31.76,-1.72,-3.8,1.68,0.2,-12.67,-1.37,-4.19,-14.79,-12.05,-12.88,-7.27,2.27,6.43,0.9,-3.98,-0.81,-1.02,1.47,-0.9,1.77,-3.68,-7.09
200203,5.13,4.17,5.75,2.27,0.33,4.4,11.47,5.72,9.54,10.49,7.5,8.2,5.24,8.35,16.45,29.48,5.77,5.06,13.85,5.39,10.75,11.32,4.8,10.87,12.05,20.74,14.86,5.96,15.98,14.66,7.64,5.58,4.1,7.48,11.17,8.4,13.24,11.4,4.13,14.16,8.6,8.92,7.93,9.57,5.89,4.78,0.78,6.76,10.58
200204,14.25,3.25,4.81,3.86,-1.72,2.63,2.08,-2.9,3.67,9.09,9.14,-6.02,-10.04,1.18,3.88,14.72,3.88,7.55,-0.87,1.15,0.37,-0.58,6.9,11.07,9.87,-1.44,11.23,4.07,-3.94,1.11,1.14,-7.22,0.34,-2.31,-8.72,-7.68,-5.09,-2.62,3.87,-0.33,-1.26,1.99,6.6,6.35,6.06,7.46,3.1,-1.02,3.3
200205,1.27,1.86,4.32,2.64,-6,-1.51,-5.22,-2.38,-0.97,0.58,-1.52,-0.91,-6.65,-1.81,0.47,6.67,-4.79,-6.05,-4.63,-4.74,-4.27,-3.16,-0.05,-3.58,-5.3,-3.51,36.27,0.83,3.58,-5.82,-3.74,-7.29,-2.66,-2.84,-4.43,-8.05,-6.91,-6.31,0.22,5.29,1.98,0.07,2.05,2.53,2.41,-2.04,-2.1,-0.11,0.81
200206,-3.71,-2.91,-3.12,-7.04,-9.05,-6.04,-6.15,-11.22,-2.76,0.65,-7.06,-8.21,-11.88,-3.12,-4.79,-5.2,-2.89,-2.01,-7.35,-12.07,-7.4,-7.59,-4.34,0.25,-5.83,-5.73,-4.57,-0.64,-7.66,-5.78,-3.94,-17.46,-6.68,-7.62,-13.33,-13.38,-17.08,-9.85,-5.44,-0.65,-3.13,-3.87,-6.07,-1.77,0.33,-2,-6.55,-6.56,-3.79
200207,-5.45,-8.21,-6.27,-7.51,-12.04,-8.78,-12.63,-10.43,-10.29,-12.49,-13.14,-11.63,-10.32,-6.74,-12.66,-15.41,-10.34,-16.76,-18.01,-11.91,-13.82,-13,-10.55,-9.46,-5.42,-16.8,-16.41,-8.27,-30.59,-14.11,-11.21,-12.37,-11.97,-15.12,-12.95,-15.85,-16.2,-14.69,-11.57,-17.88,-14.72,-14.51,-15.27,-12.79,-5.17,-8.24,-5.83,-12.74,-11.28
200208,-0.68,-0.75,5.65,0.75,17.07,4.27,-4.79,0.46,-2.09,-1.05,-2.3,1.59,-1.61,2.22,0.25,-3.77,-2.2,2.95,-2.54,-3.88,-3.26,-0.88,-2.95,-12.46,5.69,6.34,22.09,3.52,15.39,4.53,3.32,1.68,-1.55,-2.34,-0.9,2.77,-2.11,-0.82,-0.75,6.53,-4.14,0,-2.6,-2.53,2.86,-2.03,1.63,8.28,5.6
200209,-6.8,-6.35,-3.19,-6.4,-19.4,-9.39,-6.05,-8.21,-6.85,-7.24,-7.76,-6.56,-10.07,-10.98,-10.06,-12.86,-8.18,-11.02,-11.48,-7.9,-9.71,-11.07,-9.42,-9.61,0.85,-1.57,-8.85,-11.93,-8.12,-3.68,-7.02,-11.2,-2.26,-8.98,-16.17,-13.68,-17.12,-11.89,-8.65,-2.37,-9.79,-7.3,-8.51,-7.62,-3.07,-6.07,-4.54,-6.28,-11.94
200210,-6.87,1.13,9.48,5.91,-2.54,7.18,2.3,7.59,7.18,6.24,-0.74,4.07,6.04,3.17,-5.78,1.04,-1.21,3,-0.57,5.47,7.34,2.4,-1.22,-2.01,5.56,-15.35,-10.47,-7.42,3.7,1.49,0,9.34,-3.15,3.55,17.15,14.05,11.76,7.02,0.06,1.44,5.21,0.21,2.12,-4.46,1.91,-0.74,-7.46,7.81,2.03
200211,1,3.15,1.5,2.18,2.04,10.77,11.86,17.94,6.59,10.28,1.94,9.81,14.72,8.01,5.57,8.57,9.12,8.28,15.51,1.8,12.15,15.21,9.65,4.89,5.79,0.87,2.47,0.44,7.95,2.66,2.74,27.24,12.88,13.09,32.48,24.94,35.2,19.13,12.72,6.82,7.24,10.15,12.01,3.21,3.6,4.22,3.88,8.66,14.76
200212,0.17,1.34,-1.25,-4.74,3.11,-6.61,-5.13,-4.83,-4.11,-4.08,-3.78,-5.86,-8.59,-5.77,0.38,1,-3.63,-6.83,-8.52,-7.91,-6.35,-4.95,-5.25,-2.67,-8.2,1.69,13.47,-2.29,11.83,1.89,2.29,-7.18,-2.6,-4.89,-15.07,-9.45,-14.45,-12.01,-1.98,-3.32,-1.94,-3.12,-8.84,-2,0.7,0.55,0.11,-4.76,-3.08
200301,-4.41,-2.47,0.54,-4.09,1.42,-2.72,1.7,-3.38,0.42,1.15,-2.04,3.06,1.75,-2.97,-2.77,-2.62,-3.55,-0.63,-2.61,-3.22,0.13,-0.17,-5.79,-4.44,-4.32,-3.07,-3.65,10.49,-13.39,2.61,-2.31,-0.22,-3.11,-1.1,4.43,3.48,0.56,-2.07,-1.42,-8.28,-4.37,-0.44,-4.48,-2.8,2.23,-0.79,-0.08,2.66,6
200302,-4.42,-3.63,-7.18,6.52,0.89,0.12,-3.43,-8.72,-1.82,-2.53,-1.28,-1.62,-3.57,-1.93,-5.14,0.75,-2.98,-1.21,-4.45,-3.46,-2.96,-5.78,-7.67,-5.78,-2.46,-5.04,-1.54,-14.87,14.94,3.91,-4.05,-5.51,-5.02,-2.77,-3.21,-3.58,-1.92,-4.65,-4.68,-6.06,-6.21,-4.34,-4.25,-4.76,0.88,-3.72,0.55,-1.98,-6.56
200303,6.79,0.23,-7.94,0.1,-13.8,-1.97,3.99,0.79,-3.1,2.32,4.13,3.46,5.68,0.84,-1.58,-2.2,1.74,5.79,-3.16,-6.57,-2.59,-2.17,-4.78,-6.07,5.47,2.77,-11.84,3.06,-0.85,-0.95,3.58,1.07,4.16,3.98,2.43,1.65,-1.4,2.4,0.88,4.37,2.44,-1.3,1.99,0.54,1.22,0.46,0.51,0.51,1.04
200304,3.1,5.32,3.34,25.33,1.61,2.41,8.39,8.56,9.53,10.67,7.06,8.89,21.18,10.69,5.94,11.58,10.43,12.18,5.59,9.83,8.05,9.38,16.56,4.99,4.76,24.65,2.76,5.97,4.44,0.47,8.87,15.08,15.63,7.75,11.79,14.17,11.49,10.54,6.01,0.4,13.48,10.07,11.77,5.49,6.93,10.7,4.88,10.03,7.59
200305,11.04,4.68,1.26,5.24,53.51,7.99,6.53,7.37,5.63,6.65,16.61,18.55,28.36,3.91,6.94,6.07,7.86,19.56,14.13,13.6,12.57,15.39,6.04,9.76,5.47,5.32,6.07,12.85,22.86,20.87,10.56,18.47,14,13.87,24.35,23.06,24.99,21.59,6.94,8.02,14.8,8.43,11.83,7.3,5.75,6.59,9.33,16.65,6.1
