,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
193101,15.81,4.89,-99.99,6.62,6.43,-1.67,17.07,1.19,8.77,-0.22,-99.99,9.92,7.78,-0.7,16.67,13.33,7.84,-3.02,3.01,-99.99,5.6,5.05,7.05,22.17,7.7,-99.99,-99.99,6.96,14.16,4.84,5.53,4.79,45.24,6.34,6.7,-99.99,0.48,5.61,34.04,2.81,11.57,4.87,7.22,7.05,3.33,14.15,5.57,26.37,18.09
193102,13.17,6.61,-99.99,16.75,6.94,7.21,8.48,1.79,6.21,2.92,-99.99,1.76,9.49,13.58,23.33,15.44,14.28,14.61,14.35,-99.99,11.77,25.06,17.3,28.14,5.63,-99.99,-99.99,14.16,-0.64,6.13,15.27,5.95,31.15,2.01,14.71,-99.99,17.7,14.01,74.6,12.56,2.31,-2.05,15.33,11.11,15.56,6.54,24.48,20.15,13.03
193103,-10.26,-1.97,-99.99,-26.68,0.22,-7.06,-6.29,-0.84,-3.73,1.31,-99.99,-0.02,2.27,-7.25,9.41,-3.1,-7.35,0.38,-7.34,-99.99,-8.22,-7.97,-4.18,-9.87,-7.15,-99.99,-99.99,-6.71,-12.9,-14.33,-2.94,-3.58,72.5,-2.95,-7.63,-99.99,-4.5,-6.92,-16.36,-0.34,-10.44,-3.13,-3.25,-5.48,-11.35,-4.73,-18.51,-7.57,20.85
193104,-2.16,-8.89,-99.99,-20.75,2.69,-12.7,-27.99,-8.01,-4.25,-8.21,-99.99,-6.43,-2.92,-12.83,-20.36,-12.13,-13.94,-13.32,-17.27,-99.99,-15.77,-14.63,-7.72,-12.54,-18.3,-99.99,-99.99,-12.84,-9.93,-13.64,-9.04,-4.25,-17.39,-7.73,-10.1,-99.99,-22.82,-4.45,-25,-8.17,-7.26,-4.38,-4.5,-12.66,-12.12,-8.82,-14.46,-18.06,-17.88
193105,-6.76,-12.61,-99.99,-9.66,-11.13,-5.74,-24.77,-9.41,-10.94,-0.49,-99.99,-18.72,-8.23,-12,-8.98,-7.56,-15.24,-18.31,-20.72,-99.99,-19.02,-11.47,-15.88,-12.34,-18.48,-99.99,-99.99,-8.6,-18.65,-12.19,-11.15,-8.94,-15.79,-40.28,-17.8,-99.99,-18.37,-16.56,-21.74,-15.06,-17.17,-15.2,-2.91,-6.22,-5.18,-15.96,-27.75,-20.96,-7.03
193106,8.17,10.74,-99.99,10.21,12.63,6.48,23.74,-0.88,8.53,11.65,-99.99,12.29,9.13,19.44,12.26,8.41,15.05,13.56,19.38,-99.99,12.3,18.57,15.14,23.91,20.15,-99.99,-99.99,6.98,22.25,17.32,11,10.21,29.17,9.34,23.51,-99.99,17.25,15.61,11.11,15.4,16.05,2.79,8.02,5.12,19.02,18.85,16.46,27.18,14.67
193107,0.17,-4.31,-99.99,-9.96,-3.49,-15.75,-8.42,-1.59,-1.71,-3.31,-99.99,-6.39,4.24,-6.31,-11.78,-5.64,-9.38,-13.83,-15.15,-99.99,-12.17,-10.31,-2.38,-10.7,-8.19,-99.99,-99.99,-8.12,-16.17,-2.99,-5.39,-4.87,-6.32,-5.38,-13.36,-99.99,-6.51,-8.53,-13.33,-12.71,-10.47,-8.11,-1.19,-8.18,-16.15,-8.02,-9.89,-8.08,7.5
193108,-3.69,1.85,-99.99,13.82,-3.51,-2.6,7.55,-5.34,-1.05,-2.4,-99.99,5.52,-0.45,1.37,-5.41,0.31,-3.36,-0.53,0.56,-99.99,-1.73,3.8,-2.66,5.02,-7.35,-99.99,-99.99,2.57,-2.89,10.02,-1.74,0.82,0.65,-4.24,2.26,-99.99,-1.81,4.89,1.92,0.9,-6.82,1.37,3.11,1.1,4.68,-0.6,6.39,-0.18,1.44
193109,-35.44,-27.87,-99.99,-25.17,-21.7,-26.55,-43.19,-20.4,-34.97,-8.39,-99.99,-25.97,-30.06,-30.42,-32.39,-21.6,-30.8,-33.94,-27.14,-99.99,-33.35,-34.53,-34.88,-40.4,-25.24,-99.99,-99.99,-31.79,-29.69,-29.84,-33.05,-21.56,-25.83,-22.2,-34.75,-99.99,-42.15,-28.52,-39.62,-23.57,-20.67,-26.12,-30.41,-27.17,-34,-45.76,-36.6,-39.47,-24.4
193110,-6.8,11.74,-99.99,25.18,6.08,7.8,19.61,-22.15,16.27,-2.47,-99.99,16.81,10.27,4.91,4.17,2.77,6.15,1.99,2.07,-99.99,9.08,11.76,12.28,13.07,13.31,-99.99,-99.99,18.71,1.9,14.48,10.48,4.34,5.75,5.09,10.48,-99.99,8.78,9.55,-15.62,11.68,-3.07,7.37,14.2,11.11,27.14,28.95,8.76,7.65,4.9
193111,-9.25,-2.71,-99.99,-10.66,-6.1,-9.25,-31.52,-9.34,-7.65,-1.31,-99.99,-8.99,-1.61,-5.11,-0.8,-10.14,-8.79,-16.87,-10.1,-99.99,-7.26,-15.87,-3.68,-3.71,-17.49,-99.99,-99.99,-15.32,-17.73,-8.38,-4.77,-6.86,-10.7,-6.05,-5.22,-99.99,-2.84,-11.93,-11.11,-9.76,-21.36,-17.78,-9.12,-14.57,5.87,-10.58,-14.15,-12.93,-5.2
193112,-16.04,-10.02,-99.99,-7.83,-6.26,-35.89,-29.98,-22.73,-9.18,-14.21,-99.99,-4.07,-4.1,-6.29,-12.5,-6.59,-17.63,-16.91,-25.59,-99.99,-17.43,-14.21,-8.25,-14.01,-18.32,-99.99,-99.99,-12.85,-22.72,-18.79,-13.24,-7.94,-4.85,-19.1,-9.93,-99.99,-20.6,-12.24,-25,-12.11,-14.87,-22.33,-15.17,-13.32,-23,-13.21,-23.04,-22.27,-13.91
193201,-12.46,-1.01,-99.99,-5.91,8.17,-14.43,18.96,-6.17,1.39,4.71,-99.99,0.94,-3.28,-5.85,0,1.05,-1.7,2.55,3.36,-99.99,1.48,-14.21,-7.85,9.69,13.96,-99.99,-99.99,1.41,5.78,-5.17,-2.52,-4.04,0.18,0.01,-4.14,-99.99,0.09,-3.34,27.78,-0.81,7.96,-0.28,0.93,-3.86,19,-1.15,1.18,3.18,6.95
193202,25.93,6.73,-99.99,17.8,3.28,10.45,6.04,-0.65,2.93,0.97,-99.99,-10.12,4.24,8.89,-1.19,3.12,11.08,5.22,5.03,-99.99,-1.35,8.59,2.02,-3.37,4.58,-99.99,-99.99,-1.94,-3.5,9.15,7.04,11.63,3.74,-0.61,3.54,-99.99,-2.76,-1.73,-4.35,11.65,-4.09,3.82,4.03,7.43,15.31,7.34,7.61,15.17,4.77
193203,-12.34,-6.82,-99.99,-11.29,-4.51,-7.32,-23.07,-12.69,-16.73,-2.38,-99.99,-1.05,-7.25,-11.6,-11.11,-3.99,-14.74,-9.78,-16.69,-99.99,-12.56,-17.17,-22.13,-29.53,-16.96,-99.99,-99.99,-6.14,-16.43,-0.65,-9.57,-9.9,-8.78,-2.57,-8.21,-99.99,-19.07,-4.96,6.82,-8.37,-17.59,-43.85,-8.91,-7.22,-16.91,-12.56,-0.56,-16.44,-15.2
193204,-15.7,-12.89,-99.99,-9.77,-9.89,-2.87,-25.15,-12.69,-8.65,-5.02,-99.99,-20.48,-19.65,-33.3,-30.56,-11.65,-15.21,-19.08,-19.58,-99.99,-20.27,-22.97,-28.58,-13.5,-16.13,-99.99,-99.99,-14.44,-17.53,-13.85,-15.5,-12.39,-31.72,-10.8,-19.82,-99.99,-25.16,-33.22,-44.68,-29.24,-24.89,-4.67,-15.61,-19.76,-15.19,-42.22,-27.89,-14.35,-13.51
193205,-36.45,-22.34,-99.99,-25.3,-21.45,-43.34,-44.28,-23.98,-20.99,-3.81,-99.99,-25.4,-35.47,-10.18,-19.6,-23.01,-17.32,-19.91,-22.96,-99.99,-21.14,-33.74,-18.45,-28.65,-23.22,-99.99,-99.99,-10.87,-21.98,-5.17,-26.82,-10.81,-15.25,-12.72,-12.59,-99.99,-14.24,-18.46,-38.46,-15.49,-33.68,-36.62,-29.35,-26.11,-31.41,-34.14,-52.54,-29.09,-13.61
193206,8.76,-0.61,-99.99,19.26,5.85,-9.51,12.76,-25.36,-15.69,-5.04,-99.99,22.61,8.84,-5.02,-7.69,-4.85,4,-5.9,2.09,-99.99,-5.6,10.15,-7.46,8.52,10.2,-99.99,-99.99,-10.19,-5.2,6.17,1.45,-9.55,8.85,-19.47,0,-99.99,-3.5,1.57,-56.25,-3.52,-2.97,6.56,-0.7,0.05,15.05,22.28,-8.1,2.9,-0.68
193207,91.34,28.25,-99.99,19.44,24.67,57.8,66.6,43.34,34.58,-21.01,-99.99,16.25,31.79,28.98,41.67,30.46,35.58,27.73,62.13,-99.99,43.66,55.49,44.57,41.17,46.84,-99.99,-99.99,46.1,56.22,34.75,29.35,16.7,11.75,32.78,23.99,-99.99,36.7,13.1,42.86,21.47,61.38,16.27,27.33,25.39,34.45,62.04,26.71,54.11,28.25
193208,22.49,24.24,-99.99,40.15,17.6,13.8,69.37,33.11,26.43,27.22,-99.99,25.6,37.71,36.4,98.43,58.51,34.59,60.96,59.1,-99.99,52.08,50.01,48.4,72.37,32.55,-99.99,-99.99,29.57,125.43,17.27,43.46,28.17,30.37,16.61,37.45,-99.99,62.78,25.42,300,42.43,65.4,57.64,33.02,24.5,30.01,39.52,47.67,66.79,24.14
193209,-18.56,-0.33,-99.99,-3.05,0.11,5.6,-10.84,4.27,0.24,1.21,-99.99,-1.97,-13.57,5.76,-24,-11.03,3.96,-8.19,-10.02,-99.99,-4.22,-6.02,5.75,26.22,1.01,-99.99,-99.99,-5.66,-5.89,-10.34,-4.65,0.24,-16.03,-2.82,-6.67,-99.99,-5.69,-0.9,-35,-2.99,-2.54,24.79,2.99,1.32,-1.2,-7.33,-8.36,-7.33,-4.81
193210,-19.37,-8.97,-99.99,-12.67,-13.98,-17.12,-26.33,-21.89,-10.99,-8.72,-99.99,-14.39,-19.32,-16.16,-15.79,-12.99,-14.59,-23.74,-15.78,-99.99,-22.38,-21.31,-24.62,-21.25,-21.28,-99.99,-99.99,-7.14,-21.24,-3.04,-10.82,-8.13,-17.57,-10.87,-15.65,-99.99,-30.53,-5.07,0,-3.93,-19.62,-20.22,-12.53,-14.21,-3.1,-25.34,-10.13,-17.66,-6.03
193211,13.61,-7.43,-99.99,-5.26,-8.34,7.02,-10.98,-1.73,-5.32,-4.22,-99.99,-0.7,6.74,-1.7,-16.88,-9.63,-5.84,-7.96,-22.55,-99.99,-6.58,-9.38,-2.72,-10.02,-4.61,-99.99,-99.99,2.35,-19.43,-4.02,-3.6,-1.12,0.86,-4.6,-6.6,-99.99,3.03,-3.88,0,-2.86,-9.56,-10.38,-5.55,-6.59,-14.98,9.55,-12.33,-3.27,-8.07
193212,13.7,6.85,-99.99,6.51,0.91,-22,-12.05,-13.57,1.58,-1.63,-99.99,-8.74,9.73,13.02,1.92,-6.86,2.22,-8.87,-8.31,-99.99,2.79,7.54,5.26,20.43,-3.82,-99.99,-99.99,-1.58,-7.23,0.27,9.12,3.67,-14,-1.79,3.82,-99.99,-1.86,12.12,-38.46,9.36,5.84,-10.07,5.25,3.67,3.92,5.68,-17.3,10.72,-4.93
193301,18.92,-0.29,-99.99,-15.51,11.41,-10.89,-24.88,-0.57,-7.33,10.58,-99.99,2.11,-1.62,4.17,7.55,-2.3,-1.62,4.03,2.64,-99.99,6.69,0.36,0.75,-1.78,21.32,-99.99,-99.99,-0.17,9.49,-3.35,-4.38,0.31,-3.83,8.16,2.22,-99.99,-3.18,6.85,-6.25,10.53,14.36,-6.31,-2.71,9.03,30.57,8.37,9.59,-2.73,-3.66
193302,-10.22,-9.63,-99.99,-11.59,-8.55,-9.17,-20.06,-19.85,-21.19,-4.5,-99.99,-18.56,-9.6,-16.46,-20.7,-7.16,-15.64,-26.55,-17.03,-99.99,-23.33,-22.44,-24.89,-27.02,-11,-99.99,-99.99,-8.15,-23.41,-13.61,-19.85,-7.77,-25.66,-12.91,-15.2,-99.99,-17.99,-12.82,-26.67,-12.75,-16.36,-7.8,-18.01,-18.24,-21.59,-22.86,-27.87,-19.36,-2.2
193303,27.55,11.18,-99.99,25.52,7.93,50.51,-14.22,15.63,11.59,8.86,-99.99,8.21,-4.81,5.14,13.64,2.6,13.89,-0.39,14.72,-99.99,23.94,7.25,9.69,9.39,15.39,-99.99,-99.99,8.75,9.68,4.24,-12.79,-5.85,-5.68,4.28,3.87,-99.99,2.71,3.92,81.82,6.75,7,0.07,8.9,0.81,6.37,-16.78,5.14,-7.5,-1.66
193304,42.64,32.63,-99.99,29.02,33.04,0,69.57,54.75,58.33,41.4,-99.99,22.12,39.5,46.6,84,52.97,39.95,37.21,80.84,-99.99,48.67,59.58,81.88,44.44,50.08,-99.99,-99.99,26.39,35.74,39.08,25.36,13.22,7.14,12.62,54.04,-99.99,50.31,24.4,0,43.19,27.9,46.18,43.51,9.89,41.79,75.11,49.12,38.62,35.23
193305,13.31,11.04,-99.99,87.61,9.18,140.45,47.87,18.43,17.95,26.02,-99.99,11.95,25.09,28.78,46.96,39.45,42.41,60.62,23.29,-99.99,30.46,18.94,25.28,23.66,26.54,-99.99,-99.99,32.7,31.69,17.32,19.29,17.37,84.67,20.26,22.47,-99.99,48.98,20,230,14.35,32.58,57.49,16.43,24.91,25.32,30.36,46.83,25.01,45.3
193306,19.72,12.67,-99.99,35.17,4.72,26.47,17.98,34.08,6.35,2.43,-99.99,9.08,10.55,11.71,-1.49,20.44,22.12,12.04,11.3,-99.99,14.53,10.11,19.69,7.33,26.35,-99.99,-99.99,12.6,25.02,12.1,15.58,10.5,-6.3,8.21,18.96,-99.99,0.08,6.73,9.09,5.23,13.78,49.9,16.04,11.6,17.87,14.59,39.13,18.57,22.47
193307,-9.05,-8.08,-99.99,-14.97,-2.1,-26.85,-5.05,-24.38,-9.13,-4.33,-99.99,-12.46,-19.9,-9.16,-26.52,-15.68,-14.61,-19.49,-10.17,-99.99,-20.07,-11.36,-6.8,-13.39,-17.7,-99.99,-99.99,-8.78,-24.33,-11.61,-13.58,-4.36,-9.45,-7.43,-13.75,-99.99,11.2,-7.88,-4.17,-5.53,-4.45,-12.87,-13.4,-16.16,-18.56,-5.05,-26.32,-12.18,3.91
193308,19.43,8.06,-99.99,33.2,10.17,9.95,31.1,28.89,11.27,5.83,-99.99,-2.14,-0.15,21.04,45.57,10.91,15.13,6.64,11.55,-99.99,19.73,13.47,19.89,23.13,24.33,-99.99,-99.99,17.14,16.81,19.14,-1.23,4.53,6.68,-1.78,12.91,-99.99,8.47,9.87,-17.39,10.78,15.62,12.52,7.05,8.03,22.92,8.41,14.58,7.2,17.46
193309,-12.35,-8.4,-99.99,-5.8,-3.7,-10.36,-7.79,-25.71,-12.17,-11.98,-99.99,-1.84,-1.24,-7.72,-5.71,-10.2,-13.63,-30.1,-8.94,-99.99,-15.71,-19.3,-15.13,-20.12,-11.69,-99.99,-99.99,5.58,-20.25,-2.17,-19.74,-3.56,-16.57,-13.69,-14.67,-99.99,-9.56,-7.49,-17.54,-4.15,-20.1,-21.77,-8.45,-11.98,-2.83,-15.21,-18.14,-19.48,-12.86
193310,-1.36,-8.78,-99.99,-3.37,-11.6,-31.02,-11.35,-4.83,-6.41,-3.68,-99.99,-8.22,-5.75,-4.66,-15.15,-9.85,-6.58,-8.22,-12.59,-99.99,-5.37,-10.89,-10.26,-13.24,-13.64,-99.99,-99.99,-4.59,-17.87,-4.53,-7.5,-7.18,-10.75,47.07,-6.07,-99.99,-12.79,-7.19,-36.17,-2.59,-12.66,-7.17,-7.62,-16.76,-11.58,-5.41,-15.44,-14.86,-5.66
193311,11.3,5.48,-99.99,-7.19,4.45,14.91,4.16,-3.92,7.53,9.65,-99.99,7.49,9.63,15.6,4.64,2.98,10.96,0.58,10.96,-99.99,13.37,12.05,25.63,17.46,10.2,-99.99,-99.99,0.05,8.04,14.83,-2.39,5.63,-1.16,3.11,18.51,-99.99,13,10.39,-3.33,10.68,6.38,7.39,14.74,6.33,5.52,0.63,11.6,7.92,9.71
193312,-6.71,-2.89,-99.99,-1.49,-4.87,-11.61,-3.66,2.29,-4.33,-1.86,-99.99,-21.04,-10.59,6.75,16.38,6.19,3.85,-2.59,5.05,-99.99,2.24,0.52,9.6,1.45,11.29,-99.99,-99.99,-1.18,-3.47,-1.15,1.05,-3.75,-15.86,0.85,1.27,-99.99,26.46,4.31,24.14,3.15,6.9,-8.14,4.86,-0.57,11.66,0.11,6.84,2.44,5.69
193401,9.22,10.34,-99.99,15.35,6.46,28.63,15.86,26.53,10.44,16.31,-99.99,30.28,15.36,4.65,18.52,23.19,15.75,36.47,12.89,-99.99,18.63,17.33,13.07,50.86,13.06,-99.99,-99.99,2.28,26.04,8.38,20.52,5.97,66.5,8.34,12.79,-99.99,40.79,10.34,16.67,4.23,20.79,26.5,16.89,30.65,30.35,33.07,29.13,20.48,11.84
193402,-0.36,-7.11,-99.99,-12.45,-3.1,-1.14,10.27,-1.44,0.41,-3.45,-99.99,-7.52,-3.13,-2.71,1.88,1.35,-6.6,-6.68,-1.98,-99.99,-4.09,-8.19,-2.5,-19.25,-3.06,-99.99,-99.99,2.87,-0.03,-3.45,-1.69,2.12,-0.35,2.41,-4.46,-99.99,-2.97,1.26,2.38,2.18,-3.15,5.37,2.95,5.57,10.6,-2.28,-9.56,-4.35,6.53
193403,6.06,1.94,-99.99,2.84,-0.58,-2.91,5.07,10.97,-6.1,-1.93,-99.99,0.87,-0.81,-0.94,-2.48,0.78,-1.37,-3.82,-1.18,-99.99,-0.34,6.47,-0.35,1.58,0.05,-99.99,-99.99,4.66,-6.62,-1.21,-1.8,1.27,5.17,-2.03,-4.48,-99.99,-3.41,-3.31,30.23,-1.46,0.04,2.32,2.29,7.23,4.51,2.08,-2.35,-0.62,-1.38
193404,8.15,2.68,-99.99,-1.15,4.17,19.79,-4.86,9.73,-0.08,-1.55,-99.99,-0.83,9,-3.21,1.91,-2.4,-1,-7.63,-4.73,-99.99,-4.12,-4.41,-6.56,-8.68,0.86,-99.99,-99.99,-2.92,-1.79,-2,-3.75,-1.25,-0.74,3.63,-0.85,-99.99,-0.39,7.2,8.93,3.03,-1.39,2.23,-1.14,-5.99,2.54,3.05,-8.48,-2.71,-1.94
193405,-2.86,-4.39,-99.99,-17.58,1.4,-11.77,-2.1,-8.33,-6.07,-5.19,-99.99,-4.22,0.02,-7.05,-11.25,-12.09,-10.43,-15.01,-12.58,-99.99,-13.19,-8.12,-13.14,-9.25,-14.15,-99.99,-99.99,1.13,-9.06,-4.53,-7.73,-4.3,-7.92,-2.49,-7.82,-99.99,-10.92,2.82,-22.95,-7.63,-8.97,-9.37,-7.79,-13.48,-9.37,-5.8,-6.9,-8.68,-7.01
193406,3.52,3.7,-99.99,-2.82,5.17,-14.2,-13.44,-1.35,6.29,2.23,-99.99,1.66,2.08,4.41,-2.86,2.02,5.25,2.47,6.29,-99.99,2.51,1.42,-2.88,-5.45,-2.61,-99.99,-99.99,3.63,3.51,1.15,4.26,1.32,10.06,1.62,8.56,-99.99,5.53,3.01,-25.53,4.38,3.3,-3.04,2.58,-2.72,10.46,3.95,-7.74,4.2,8.11
193407,-7.75,-5.26,-99.99,-24.35,-0.9,-20.14,-25.15,-17.34,-8.82,-8.45,-99.99,-4.92,-1.6,-5.13,-8.82,-17.82,-16.3,-26.77,-16.25,-99.99,-18.28,-14.21,-14.33,-18.99,-16.45,-99.99,-99.99,-10.56,-23.12,-9.44,-17.24,-4.34,-23.8,-9.28,-12.76,-99.99,-13.52,-0.51,-20,-3.21,-19.38,-15.87,-8.08,-16.6,-8.25,-11.31,-26.59,-17.84,-5.82
193408,10.68,3.74,-99.99,14.28,3.63,2.64,22.69,3.39,7.55,1.8,-99.99,-3.05,-3.05,6.21,12.1,5.79,10.65,11.14,8.82,-99.99,10.62,7.17,11.19,8.18,0.04,-99.99,-99.99,9.91,8.53,6.08,2.04,2.56,8.07,-30.64,7.28,-99.99,14.39,2.84,25,4.97,2.92,9.75,4.61,8.21,9.52,0.85,8.58,5.11,6.15
193409,2.11,-2.02,-99.99,-1.76,2.62,-8.93,10.6,-0.77,-3.23,1.7,-99.99,4.4,0.45,0.81,0.36,4.29,-2.37,-0.26,-4.29,-99.99,2.64,-0.82,0.58,-6.48,-0.17,-99.99,-99.99,-3.6,4.04,-2.44,1.61,1.9,-7.09,0.41,-0.1,-99.99,2.98,1,-25.71,1.57,0.44,0.47,2.68,-2.55,0.18,2.73,-2.87,-4.86,-0.56
193410,-5.82,-0.42,-99.99,3.21,2.87,-7.78,-4.92,-1.55,6.23,2.63,-99.99,5.72,-1.33,0.26,5.45,-4.37,3.66,-15,-6.04,-99.99,1.82,-4.72,-2.49,-4.16,5.05,-99.99,-99.99,-6.52,-0.45,-4.77,-7.61,-1.56,2.57,46.63,6.52,-99.99,1.54,5.76,0,1.49,-3.27,7.9,1.69,-3.31,8.17,8.94,-10.35,-2.74,2.88
193411,2.54,7.72,-99.99,20.09,9.02,27.45,13.13,18.39,12.15,6.5,-99.99,8.79,3.58,8.81,16.55,15.68,15.08,8.53,13.08,-99.99,21.66,15.58,17.65,29.57,17.28,-99.99,-99.99,-1,5.34,7.06,-0.25,-1.73,0.42,3.97,13.13,-99.99,16.24,6.4,115.38,7.91,5.73,11.67,9.59,10.49,13.35,12.96,17.11,4.67,14.9
193412,5.54,-0.57,-99.99,2.1,-2.9,-13.83,-0.32,0.78,0.65,3.4,-99.99,0.11,0.68,-0.34,2.99,-4.45,1.12,-10.3,4.16,-99.99,8.35,5.41,3.56,4.73,-0.6,-99.99,-99.99,2.27,1.19,0.67,-8.66,-0.59,20.42,-29.67,0.31,-99.99,-1.09,1.34,10.71,4.44,-0.38,3.47,-1.21,4.25,4.17,-1.97,2.41,0.92,-1.3
193501,-3.41,-0.01,-99.99,-8.27,-2.19,0.28,-7.74,-5.4,1.64,-0.95,-99.99,1.04,-1.06,-1.4,-7.56,-2.04,-2.99,-8.28,-5.76,-99.99,-0.83,2.67,-9.15,-5.59,-1.29,-99.99,-99.99,-5.47,-7.6,-4.31,-3.16,-0.46,-11.59,-6.34,-2.7,-99.99,-8.26,0.45,-22.58,1.32,-7.61,-10.67,-5.2,-5.04,1.11,-5.59,-5.57,-8.37,-5.46
193502,11.15,1.96,-99.99,1.72,0.79,-11.35,-4.48,-2.06,5.83,-0.94,-99.99,-0.06,4.73,-0.04,-3.14,-5.35,-3.65,-17.57,-6.77,-99.99,0.55,-2.24,-3.41,-7.48,-8.97,-99.99,-99.99,-1.15,-9.42,-3.22,-12.16,1.04,-9.37,2.97,2.07,-99.99,5.54,7.44,-33.33,5.88,-6.75,-2.34,-0.55,-2.91,3.39,0.62,-5.67,-5.63,-2.14
193503,2.01,-4.62,-99.99,-0.97,-5.89,-1.55,-4.74,-5.92,-6.93,-2.82,-99.99,-0.77,-3.4,-3.04,-7.57,-9.71,-7.12,4.06,-4.15,-99.99,-6.95,-6.17,-6.29,-6.87,-9.32,-99.99,-99.99,3.89,-11.25,-3.67,12.34,-0.72,-15.08,3.57,-2.33,-99.99,9.61,-0.1,3.12,-2.33,-9.07,-8.06,-4.29,-3.44,-1.64,-7.71,-21.41,0.64,-4.61
193504,4.89,3.87,-99.99,-3.63,9.02,2.67,10.13,8.87,5.91,4.6,-99.99,-4.97,4.05,8.71,8.19,6.15,10.66,18.09,14.26,-99.99,9.14,9.09,5.43,14.76,-7.75,-99.99,-99.99,9.11,8.22,15.61,11.14,9.13,15.95,6.1,8.82,-99.99,13.17,15.24,3.03,3.99,9.66,2.89,6.68,-4.75,3.45,8.21,13.62,7.54,8.04
193505,-0.99,0.44,-99.99,-1.62,2.18,8.57,12.72,2.46,-0.97,2.07,-99.99,4.02,-4.81,3.08,-4.61,1.46,3.17,11.7,-0.31,-99.99,2.87,3.7,2.75,-8.05,8.43,-99.99,-99.99,3.91,-7.23,3.69,13.76,8.38,-4.84,6.53,0.56,-99.99,3.01,1.09,82.35,2.58,2.5,-1.71,2.61,1.08,3.08,8.31,13.66,6.46,5.71
193506,2.2,7.15,-99.99,10.82,4.4,-9.43,9.92,-0.58,3.05,2.07,-99.99,6.06,3.88,6.24,2.1,7.89,8.13,2.99,2.85,-99.99,11.86,9.1,10.04,6.46,8.17,-99.99,-99.99,-0.16,4.66,1.46,9.11,5.35,3.41,6.91,7.56,-99.99,10.63,6.27,-6.45,10.57,7.52,0.96,6.36,4.52,6.15,9.41,-8.41,7.85,5.08
193507,-15.26,1.59,-99.99,2.11,7.56,-5.49,3.97,3.24,7.91,4.27,-99.99,-11.84,4.8,4.97,6.85,9.87,12.19,28.24,19.85,-99.99,15.46,14.1,18.65,13.75,16.6,-99.99,-99.99,1.38,6.73,0.04,9.22,5.74,37.86,0.67,1.85,-99.99,11.78,0.68,10.34,5.76,8.88,0.76,7.61,2.86,4.22,8.4,18.19,10.26,3.92
193508,-1.4,-3.63,-99.99,9.71,-0.07,25.77,12.85,-3.72,1.57,-0.99,-99.99,5.3,-0.17,5.11,5.13,1.22,0.97,10.63,6.53,-99.99,2.38,4.64,8.79,8.82,-7.67,-99.99,-99.99,4.77,2.27,-1.95,7.21,4.07,3.87,9.37,1.04,-99.99,-1.63,0.17,0,-2.98,1.09,13.21,2.97,5.47,3.2,-0.51,10.33,9.11,-0.19
193509,-5.11,1.65,-99.99,8,1.54,8.9,10.27,-1.02,0.25,0.16,-99.99,-1.91,1.4,7.01,10.49,15.53,3.08,-11.82,4.12,-99.99,5.86,8.41,10.92,5.27,-12.06,-99.99,-99.99,0.37,-0.1,-3.38,-2.03,4.28,0.11,3.33,5.83,-99.99,9.44,6.59,50,2.5,1.05,3.29,-0.66,2.7,-1.88,1.94,-5.11,-2.8,2.72
193510,2.91,6.28,-99.99,16.02,1.58,2.02,3.74,9.42,0.53,3.22,-99.99,5.41,6.02,3.99,10.34,7.12,12.79,50.09,5.77,-99.99,8.23,8.06,13.66,-0.3,12.92,-99.99,-99.99,-1.07,-4.41,13.81,14.13,3.11,-0.14,56.83,13.55,-99.99,18.99,6.24,0,4.4,-0.87,5.33,1.11,5.82,-6.37,4.1,29.17,17.57,6.11
193511,-0.6,2.29,-99.99,-2.42,-0.5,47.16,13.43,10.87,-3.04,2.27,-99.99,1.19,1.79,2.42,16.46,1.44,5.79,-5.58,7.35,-99.99,5.25,8.43,3.65,15.5,11.94,-99.99,-99.99,9.98,11.09,2.67,0.82,9.72,20.6,10.91,3.35,-99.99,7.96,-3.31,-8.33,0.79,14.7,11.8,2.6,16.46,4.87,1.52,17.25,19.43,7.98
193512,-1.8,4.59,-99.99,-1.39,-0.35,-6.25,2.3,0.99,4.71,2.39,-99.99,0.85,2.49,1.13,5.7,3.65,8.64,26.6,4.58,-99.99,3.91,4.47,6.26,22.4,5.78,-99.99,-99.99,7.45,-0.64,14.3,5.62,-0.16,-1.95,0.88,4.14,-99.99,3.37,-1.79,22.73,-4.31,3.05,0.42,-1.08,1.72,-2.65,2.51,26.76,9.23,0.56
193601,14.49,2.35,-99.99,-6.61,3.34,0.01,13.77,2.24,2.16,4.05,-99.99,4.83,3.34,5.46,-1.24,9.16,6.96,17.67,6.76,-99.99,7.99,7.41,4.1,3.15,13.78,-99.99,-99.99,10.06,8.14,14.13,12.53,4.17,-0.12,5.06,4.7,-99.99,23.24,1.04,40.12,-5.76,15.52,7.77,-3.31,18.52,4.67,2.46,11.84,7.96,0.12
